Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2020,SOCORRO,4267.0,3422.0,4277.5,1.25
2020,SUAITA,1114.0,923.0,1114.0,1.21
2020,SUCRE,321.0,275.0,168.0,0.61
2020,SURATA,158.0,131.0,155.2,1.18
2020,TONA,439.0,380.0,456.0,1.2
2020,VALLE DE SAN JOSE,2571.0,2009.0,498.0,0.25
2020,VELEZ,310.0,270.0,65.9,0.24
2020,VILLANUEVA,105.0,89.0,109.0,1.22
2020,ZAPATOCA,814.0,743.0,892.0,1.2
2021,AGUADA,232.04,196.28,219.83,1.12
2021,ALBANIA,621.2,522.2,496.09,0.95
2021,ARATOCA,3299.66,2671.5,2965.36,1.11
2021,BARBOSA,1143.92,893.22,812.83,0.91
2021,BARICHARA,1062.36,890.2,1290.79,1.45
2021,BETULIA,768.86,670.56,871.73,1.3
2021,BOLIVAR,275.9,251.54,296.82,1.18
2021,BUCARAMANGA,1139.12,976.0,1044.32,1.07
2021,CABRERA,19.94,17.68,17.86,1.01
2021,CAPITANEJO,17.18,13.96,12.7,0.91
2021,CEPITA,188.56,152.54,90.0,0.59
2021,CHARALA,2540.18,1959.46,2175.0,1.11
2021,CHARTA,266.0,229.98,250.68,1.09
2021,CHIMA,1839.66,1383.64,1037.73,0.75
2021,CHIPATA,227.84,204.44,222.84,1.09
2021,CONFINES,4605.68,3149.62,2866.15,0.91
2021,CONTRATACION,622.06,536.46,579.38,1.08
2021,COROMORO,3115.1,2442.88,2662.74,1.09
2021,CURITI,4159.96,3438.78,5192.56,1.51
2021,EL CARMEN DE CHUCURI,1181.22,958.22,1437.33,1.5
2021,EL GUACAMAYO,76.0,63.68,40.76,0.64
2021,EL PEÑON,14.42,14.42,16.44,1.1400000000000001
2021,EL PLAYON,2132.28,1651.0,2245.36,1.3599999999999999
2021,ENCINO,882.74,772.14,841.63,1.09
2021,ENCISO,151.54,106.46,121.36,1.1400000000000001
2021,FLORIAN,812.12,713.46,649.25,0.91
2021,FLORIDABLANCA,1122.3,911.7,984.64,1.08
2021,GALAN,1616.4,1418.44,1418.44,1.0
2021,GAMBITA,249.6,189.68,172.61,0.91
2021,GIRON,164.14,148.86,175.65,1.18
2021,GUACA,235.88,218.92,238.62,1.09
2021,GUADALUPE,2621.76,2171.64,2367.09,1.09
2021,GUAPOTA,728.02,601.46,601.46,1.0
2021,GUAVATA,790.92,618.34,364.82,0.59
2021,GUEPSA,294.86,244.46,266.46,1.09
2021,HATO,1199.58,1003.12,1133.53,1.13
2021,JESUS MARIA,776.46,623.74,711.06,1.1400000000000001
2021,JORDAN,141.74,109.44,148.84,1.3599999999999999
2021,LA BELLEZA,417.7,343.82,515.73,1.5
2021,LA PAZ,68.42,66.52,96.45,1.45
2021,LANDAZURI,36.44,35.2,25.7,0.73
2021,LEBRIJA,87.46,71.48,97.21,1.3599999999999999
2021,LOS SANTOS,240.64,200.54,310.84,1.55
2021,MALAGA,33.9,28.92,39.33,1.3599999999999999
2021,MATANZA,2296.14,1896.22,2521.97,1.33
2021,MOGOTES,2982.76,2459.14,2680.46,1.09
2021,MOLAGAVITA,232.86,190.74,242.24,1.27
2021,OCAMONTE,3153.5,2444.34,3544.29,1.45
2021,OIBA,3487.1,2778.08,2528.05,0.91
2021,ONZAGA,256.66,208.32,189.57,0.91
2021,PALMAS DEL SOCORRO,1720.72,1278.8,1739.17,1.3599999999999999
2021,PARAMO,4925.42,3639.06,4621.61,1.27
2021,PIEDECUESTA,1902.04,1487.3,1353.44,0.91
2021,PINCHOTE,3658.46,2928.64,4012.24,1.37
2021,PUENTE NACIONAL,2148.8,1679.08,2283.55,1.3599999999999999
2021,RIONEGRO,2566.3,2243.16,2445.04,1.09
2021,SAN ANDRES,1626.18,1427.18,2069.41,1.45
2021,SAN BENITO,394.82,342.16,372.95,1.09
2021,SAN GIL,5291.78,4362.74,5453.43,1.25
2021,SAN JOAQUIN,159.66,141.92,103.6,0.73
2021,SAN JOSE DE MIRANDA,69.06,63.7,40.77,0.64
2021,SAN MIGUEL,135.24,122.84,140.04,1.1400000000000001
2021,SAN VICENTE DE CHUCURI,4000.54,3252.04,3544.72,1.09
2021,SANTA BARBARA,510.74,396.56,368.8,0.93
2021,SANTA HELENA DEL OPON,18.92,18.92,25.73,1.3599999999999999
2021,SIMACOTA,1595.68,1358.44,1236.18,0.91
2021,SOCORRO,8711.62,6615.04,6350.44,0.96
2021,SUAITA,2273.72,1881.82,2051.18,1.09
2021,SUCRE,638.44,564.14,259.5,0.46
2021,SURATA,306.78,246.42,263.67,1.07
2021,TONA,895.32,716.84,845.87,1.18
2021,VALLE DE SAN JOSE,5402.76,4073.16,4439.74,1.09
2021,VELEZ,606.78,524.0,429.68,0.82
2021,VILLANUEVA,214.18,173.82,192.94,1.11
2021,ZAPATOCA,1646.92,1448.48,1578.84,1.09
2022,AGUADA,116.58,98.89,105.12,1.06
2022,ALBANIA,308.89,267.49,215.62,0.81
2022,ARATOCA,1703.07,1450.58,1494.83,1.03
2022,BARBOSA,570.28,451.22,392.98,0.87
2022,BARICHARA,537.65,439.44,581.54,1.32
2022,BETULIA,378.6,333.63,377.34,1.13
2022,BOLIVAR,138.97,127.49,124.99,0.98
2022,BUCARAMANGA,583.71,498.94,430.04,0.86
2022,CABRERA,11.57,7.72,11.3,1.46
2022,CALIFORNIA,21.0,0.0,0.0,0.0
2022,CAPITANEJO,10.37,6.98,5.9,0.85
2022,CEPITA,96.96,81.78,71.19,0.87
2022,CHARALA,1350.2,1054.62,1198.71,1.1400000000000001
2022,CHARTA,135.91,117.56,98.91,0.84
2022,CHIMA,947.63,785.81,693.0,0.88
2022,CHIPATA,116.06,106.66,94.61,0.89
2022,CONFINES,2522.24,1804.89,1582.25,0.88
2022,CONTRATACION,312.79,279.33,259.15,0.93
2022,COROMORO,1618.63,1287.93,1293.61,1.0
2022,CURITI,2187.11,1836.97,2355.7,1.28
2022,EL CARMEN DE CHUCURI,586.6,488.42,713.5,1.46
2022,EL GUACAMAYO,39.99,32.2,17.5,0.54
2022,EL PEÑON,6.21,6.21,6.21,1.0
2022,EL PLAYON,1096.16,882.92,1126.97,1.28
2022,ENCINO,456.05,393.65,399.9,1.02
2022,ENCISO,87.4,56.62,65.22,1.15
2022,FLORIAN,412.17,378.46,214.61,0.57
2022,FLORIDABLANCA,572.37,478.47,457.58,0.96
2022,GALAN,805.01,707.47,610.22,0.86
2022,GAMBITA,126.55,91.48,90.46,0.99
2022,GIRON,83.5,73.7,74.36,1.01
2022,GUACA,116.39,103.28,97.95,0.95
2022,GUADALUPE,1306.84,1113.5,1057.72,0.95
2022,GUAPOTA,375.62,310.6,274.84,0.88
2022,GUAVATA,407.91,333.09,201.81,0.61
2022,GUEPSA,146.48,125.95,124.11,0.99
2022,HATO,612.15,537.49,452.87,0.84
2022,JESUS MARIA,380.94,316.76,454.51,1.43
2022,JORDAN,72.61,61.34,72.77,1.19
2022,LA BELLEZA,208.99,175.13,189.23,1.08
2022,LA PAZ,36.35,31.99,30.99,0.97
2022,LANDAZURI,15.95,14.66,10.04,0.68
2022,LEBRIJA,42.16,35.63,46.13,1.29
2022,LOS SANTOS,121.63,94.43,138.47,1.47
2022,MALAGA,17.65,13.71,16.64,1.21
2022,MATANZA,1152.02,958.07,1126.89,1.18
2022,MOGOTES,1616.92,1315.07,1238.66,0.94
2022,MOLAGAVITA,126.48,101.5,108.08,1.06
2022,OCAMONTE,1529.27,1182.1,1717.48,1.45
2022,OIBA,1818.79,1457.9,1049.72,0.72
2022,ONZAGA,128.33,109.14,87.21,0.8
2022,PALMAS DEL SOCORRO,891.6,657.73,860.35,1.31
2022,PARAMO,2548.1,1926.23,2231.33,1.16
2022,PIEDECUESTA,968.53,810.12,653.43,0.81
2022,PINCHOTE,1856.94,1534.73,1741.01,1.13
2022,PUENTE NACIONAL,1098.61,903.08,1103.25,1.22
2022,RIONEGRO,1262.75,1126.49,1053.55,0.94
2022,SAN ANDRES,824.37,736.48,566.35,0.77
2022,SAN BENITO,199.72,173.48,162.47,0.94
2022,SAN GIL,2741.24,2254.63,2393.68,1.06
2022,SAN JOAQUIN,80.22,71.7,44.0,0.61
2022,SAN JOSE DE MIRANDA,35.99,31.74,16.69,0.53
2022,SAN MIGUEL,71.9,61.77,56.16,0.91
2022,SAN VICENTE DE CHUCURI,1985.5,1680.66,1646.21,0.98
2022,SANTA BARBARA,269.03,209.76,130.16,0.62
2022,SANTA HELENA DEL OPON,4.39,4.39,9.29,2.12
2022,SIMACOTA,819.33,716.04,602.4,0.84
2022,SOCORRO,4439.99,3494.69,3157.26,0.9
2022,SUAITA,1153.55,983.63,935.63,0.95
2022,SUCRE,202.81,171.21,105.41,0.62
2022,SURATA,161.32,136.35,115.82,0.85
2022,TONA,475.45,366.16,398.84,1.09
2022,VALLE DE SAN JOSE,2830.7,2217.39,2447.58,1.1
2022,VELEZ,312.2,266.6,206.16,0.77
2022,VILLANUEVA,108.07,89.94,74.41,0.83
2022,ZAPATOCA,829.7,734.42,677.7,0.92
