Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2023,CAJIBIO,7421.94,6508.86,4523.86,0.7
2023,CALDONO,5248.76,4412.5,4250.88,0.96
2023,CALOTO,1986.27,1767.85,2580.26,1.46
2023,CORINTO,1819.56,1666.18,2517.35,1.51
2023,EL TAMBO,8553.23,7417.06,8151.09,1.1
2023,FLORENCIA,1073.48,935.5,737.58,0.79
2023,INZA,5600.17,4766.3,5673.2,1.19
2023,JAMBALO,1159.72,1015.74,594.79,0.59
2023,LA SIERRA,1960.59,1632.74,2195.32,1.34
2023,LA VEGA,3363.69,2904.23,1741.13,0.6
2023,MERCADERES,948.52,842.02,815.64,0.97
2023,MIRANDA,692.14,642.42,547.23,0.85
2023,MORALES,6730.8,5720.14,7529.51,1.32
2023,PAEZ,5914.95,4948.67,5231.26,1.06
2023,PATIA,1744.0,1449.08,1567.95,1.08
2023,PIENDAMO,7712.19,6228.29,7798.13,1.25
2023,POPAYAN,3407.32,2941.26,2732.92,0.93
2023,PURACE,358.48,300.38,234.82,0.78
2023,ROSAS,1307.73,1137.7,1208.22,1.06
2023,SAN SEBASTIAN,394.0,334.06,357.83,1.07
2023,SANTA ROSA,47.0,0.0,0.0,0.0
2023,SANTANDER DE QUILICHAO,3694.53,3130.85,3726.37,1.19
2023,SILVIA,3.94,3.63,3.63,1.0
2023,SOTARA,889.47,723.97,953.05,1.32
2023,SUAREZ,3044.55,2565.66,2955.75,1.15
2023,SUCRE,1708.52,1476.26,1444.13,0.98
2023,TIMBIO,4145.63,3454.84,2885.45,0.84
2023,TORIBIO,2291.53,2135.18,1692.35,0.79
2023,TOTORO,907.04,791.51,585.79,0.74
