Año,Municipio,Area Sembrada,Area Cosechada,Produccion (ton),Rendimiento (ha/ton)
2011,MARIPI,217.0,197.0,98.5,0.5
2011,MIRAFLORES,824.0,742.0,568.0,0.77
2011,MONGUA,13.0,0.0,0.0,0.0
2011,MONIQUIRA,2494.0,1645.0,1100.0,0.67
2011,MUZO,14.0,10.0,7.0,0.7
2011,OTANCHE,103.0,40.0,32.0,0.8
2011,PACHAVITA,66.0,50.0,19.8,0.4
2011,PAEZ,187.63,111.12,77.78,0.7
2011,PAUNA,450.0,369.0,184.5,0.5
2011,PAYA,213.0,140.0,90.0,0.64
2011,PISBA,213.0,140.0,110.0,0.79
2011,QUIPAMA,35.0,23.0,18.4,0.8
2011,RONDON,60.62,20.72,16.57,0.8
2011,SAN EDUARDO,167.9,10.91,7.96,0.73
2011,SAN JOSE DE PARE,740.0,570.0,456.0,0.8
2011,SAN MATEO,90.0,90.0,70.5,0.78
2011,SAN PABLO DE BORBUR,135.0,92.0,55.2,0.6
2011,SANTA MARIA,7.7,5.68,3.98,0.7
2011,SANTA SOFIA,14.43,6.22,4.97,0.8
2011,SANTANA,75.0,35.0,36.0,1.03
2011,SOCOTA,39.93,23.48,18.78,0.8
2011,SOMONDOCO,35.6,25.21,10.08,0.4
2011,SUSACON,8.0,6.0,6.0,1.0
2011,SUTATENZA,18.0,12.0,8.4,0.7
2011,TENZA,57.0,52.0,41.6,0.8
2011,TOGUI,686.0,656.0,555.0,0.85
2011,TUNUNGUA,30.0,15.0,7.5,0.5
2011,UMBITA,150.0,30.0,24.0,0.8
2011,ZETAQUIRA,983.0,827.0,520.0,0.63
2012,ALMEIDA,32.0,2.0,1.2,0.6
2012,BERBEO,521.0,410.0,356.7,0.87
2012,BRICEÑO,190.0,120.0,14.4,0.12
2012,BUENAVISTA,424.0,382.0,382.0,1.0
2012,CAMPOHERMOSO,170.0,100.0,100.0,1.0
2012,CHINAVITA,91.0,49.0,22.05,0.45
2012,CHITARAQUE,415.0,80.0,60.0,0.75
2012,CHIVOR,27.5,0.0,0.0,0.0
2012,COPER,389.0,377.0,199.81,0.53
2012,COVARACHIA,3.5,0.0,0.0,0.0
2012,EL ESPINO,2.5,0.5,0.2,0.4
2012,GARAGOA,90.0,5.0,2.5,0.5
2012,GUACAMAYAS,17.0,10.0,10.0,1.0
2012,GUATEQUE,13.0,4.0,4.8,1.2
2012,GUAYATA,317.0,295.0,177.0,0.6
2012,LA CAPILLA,2.0,0.0,0.0,0.0
2012,LA VICTORIA,22.0,2.0,2.0,1.0
2012,LABRANZAGRANDE,39.0,20.0,10.0,0.5
2012,MACANAL,116.0,103.0,51.5,0.5
2012,MARIPI,211.0,208.0,124.8,0.6
2012,MIRAFLORES,824.0,674.0,337.0,0.5
2012,MONGUA,23.0,0.0,0.0,0.0
2012,MONIQUIRA,1570.0,324.0,324.0,1.0
2012,MUZO,100.0,100.0,100.0,1.0
2012,OTANCHE,120.0,0.0,0.0,0.0
2012,PACHAVITA,61.0,60.0,24.0,0.4
2012,PAEZ,239.0,199.0,159.2,0.8
2012,PAJARITO,34.0,0.0,0.0,0.0
2012,PAUNA,509.0,418.0,505.78,1.21
2012,PAYA,210.0,205.0,102.5,0.5
2012,PISBA,191.0,170.0,85.0,0.5
2012,QUIPAMA,91.0,32.0,25.6,0.8
2012,RONDON,69.0,54.0,48.6,0.9
2012,SAN EDUARDO,183.0,97.0,87.3,0.9
2012,SAN JOSE DE PARE,658.0,404.0,404.0,1.0
2012,SAN LUIS DE GACENO,10.5,10.5,3.15,0.3
2012,SAN MATEO,85.0,70.0,53.75,0.77
2012,SAN PABLO DE BORBUR,185.0,40.0,25.0,0.63
2012,SANTA MARIA,8.0,6.0,4.5,0.75
2012,SANTA SOFIA,15.0,10.0,7.5,0.75
2012,SANTANA,93.3,0.0,0.0,0.0
2012,SOCOTA,40.0,23.0,18.4,0.8
2012,SOMONDOCO,36.5,36.5,18.25,0.5
2012,SUSACON,8.0,6.0,6.0,1.0
2012,SUTATENZA,31.0,4.0,4.8,1.2
2012,TENZA,37.7,37.7,18.85,0.5
2012,TOGUI,700.0,680.0,544.0,0.8
2012,TUNUNGUA,33.0,27.0,20.25,0.75
2012,UMBITA,150.0,30.0,24.0,0.8
2012,ZETAQUIRA,966.0,813.0,511.2,0.63
2013,ALMEIDA,65.12,24.8,15.87,0.64
2013,BERBEO,460.62,376.74,211.01,0.56
2013,BRICEÑO,494.06,477.01,267.16,0.56
2013,BUENAVISTA,442.71,355.24,227.39,0.64
2013,CAMPOHERMOSO,176.31,126.14,70.65,0.56
2013,CHINAVITA,61.83,50.54,32.35,0.64
2013,CHITARAQUE,469.27,385.71,216.03,0.56
2013,COPER,307.33,240.59,96.25,0.4
2013,GARAGOA,112.1,80.48,32.2,0.4
2013,GUACAMAYAS,17.0,10.0,10.0,1.0
2013,GUATEQUE,41.57,12.52,8.01,0.64
2013,GUAYATA,341.59,318.93,127.59,0.4
2013,LA VICTORIA,109.39,81.81,52.37,0.64
2013,LABRANZAGRANDE,51.79,37.13,23.77,0.64
2013,MACANAL,88.12,45.81,29.32,0.64
2013,MARIPI,347.61,297.03,163.29,0.55
2013,MIRAFLORES,971.8,748.13,478.87,0.64
2013,MONIQUIRA,1857.86,1554.29,994.89,0.64
2013,MUZO,70.77,27.27,17.46,0.64
2013,OTANCHE,193.4,156.98,100.48,0.64
2013,PACHAVITA,109.55,73.59,29.44,0.4
2013,PAEZ,271.99,220.24,140.97,0.64
2013,PAJARITO,32.19,15.26,6.1,0.4
2013,PAUNA,399.13,327.73,209.78,0.64
2013,PAYA,24.93,23.73,15.19,0.64
2013,PISBA,103.53,91.37,58.49,0.64
2013,QUIPAMA,124.7,71.89,46.02,0.64
2013,RONDON,85.14,58.53,32.78,0.56
2013,SAN EDUARDO,198.91,154.89,99.14,0.64
2013,SAN JOSE DE PARE,724.68,551.37,352.93,0.64
2013,SAN LUIS DE GACENO,11.14,10.25,4.1,0.4
2013,SAN PABLO DE BORBUR,254.07,185.77,89.18,0.48
2013,SANTA MARIA,3.3,2.31,1.29,0.56
2013,SANTANA,541.67,457.17,292.63,0.64
2013,SOMONDOCO,42.85,41.81,16.73,0.4
2013,TENZA,71.0,62.0,55.8,0.9
2013,TOGUI,668.81,521.01,317.12,0.61
2013,TUNUNGUA,177.63,170.35,109.04,0.64
2013,ZETAQUIRA,1049.25,842.63,539.36,0.64
2014,ALMEIDA,72.48,65.43,45.29,0.69
2014,BERBEO,465.79,398.88,241.57,0.61
2014,BRICEÑO,456.78,440.18,266.58,0.61
2014,BUENAVISTA,463.45,406.67,281.47,0.69
2014,CAMPOHERMOSO,187.16,154.87,93.79,0.61
2014,CHINAVITA,70.12,62.64,43.35,0.69
2014,CHITARAQUE,448.87,410.54,248.63,0.61
2014,COPER,266.83,235.67,101.95,0.43
2014,GARAGOA,138.27,107.41,46.46,0.43
2014,GUATEQUE,50.17,39.77,27.53,0.69
2014,GUAYATA,365.36,347.86,150.48,0.43
2014,LA VICTORIA,108.87,91.73,63.49,0.69
2014,LABRANZAGRANDE,76.74,63.96,44.27,0.69
2014,MACANAL,92.01,76.02,52.62,0.69
2014,MARIPI,319.8,287.39,170.83,0.59
2014,MIRAFLORES,950.55,778.21,538.62,0.69
2014,MONIQUIRA,1592.54,1434.6,992.92,0.69
2014,MUZO,76.98,57.28,39.64,0.69
2014,OTANCHE,222.23,162.97,112.8,0.69
2014,PACHAVITA,131.38,105.29,45.55,0.43
2014,PAEZ,317.26,232.0,160.57,0.69
2014,PAJARITO,30.54,29.51,12.77,0.43
2014,PAUNA,390.61,336.37,232.81,0.69
2014,PAYA,30.47,26.21,18.14,0.69
2014,PISBA,130.8,110.4,76.41,0.69
2014,QUIPAMA,136.61,98.96,68.49,0.69
2014,RONDON,102.95,75.17,45.52,0.61
2014,SAN EDUARDO,214.66,184.13,127.44,0.69
2014,SAN JOSE DE PARE,713.24,619.64,428.87,0.69
2014,SAN LUIS DE GACENO,11.54,10.85,4.6899999999999995,0.43
2014,SAN PABLO DE BORBUR,302.38,214.2,111.19,0.52
2014,SANTA MARIA,3.7,2.71,1.6400000000000001,0.61
2014,SANTANA,526.53,497.5,344.33,0.69
2014,SOMONDOCO,55.67,52.78,22.83,0.43
2014,TOGUI,618.96,529.74,348.64,0.66
2014,TUNUNGUA,172.68,164.17,113.63,0.69
2014,ZETAQUIRA,1093.45,922.68,638.61,0.69
2015,ALMEIDA,70.29,69.72,60.54,0.87
2015,BERBEO,472.69,413.34,383.13,0.93
2015,BRICEÑO,402.14,364.29,289.77,0.8
2015,BUENAVISTA,476.74,425.0,388.59,0.91
2015,CAMPOHERMOSO,190.88,178.71,163.65,0.92
2015,CHINAVITA,64.85,61.6,49.49,0.8
2015,CHITARAQUE,455.31,430.28,379.85,0.88
2015,COPER,268.32,261.9,225.6,0.86
2015,GARAGOA,135.97,123.66,109.89,0.89
2015,GUATEQUE,55.89,48.75,50.22,1.03
2015,GUAYATA,369.5,351.95,189.2,0.54
2015,LA VICTORIA,114.73,104.87,96.65,0.92
2015,LABRANZAGRANDE,80.42,67.85,53.76,0.79
2015,MACANAL,92.18,88.44,82.62,0.93
2015,MARIPI,310.11,291.82,254.51,0.87
2015,MIRAFLORES,963.63,875.29,836.38,0.96
2015,MONIQUIRA,1596.04,1476.58,1328.23,0.9
2015,MUZO,79.86,73.54,69.75,0.95
2015,OTANCHE,218.99,184.27,168.99,0.92
2015,PACHAVITA,121.95,112.4,85.98,0.76
2015,PAEZ,325.56,272.77,284.78,1.04
2015,PAJARITO,30.54,29.88,27.39,0.92
2015,PAUNA,394.31,366.71,324.22,0.88
2015,PAYA,30.47,28.08,16.07,0.57
2015,PISBA,145.21,122.18,93.99,0.77
2015,QUIPAMA,140.14,126.1,123.04,0.98
2015,RONDON,116.31,87.65,105.0,1.2
2015,SAN EDUARDO,225.85,189.97,202.11,1.06
2015,SAN JOSE DE PARE,718.33,677.49,630.42,0.93
2015,SAN LUIS DE GACENO,11.54,11.54,5.18,0.45
2015,SAN PABLO DE BORBUR,312.26,252.83,282.18,1.12
2015,SANTA MARIA,4.41,3.41,2.81,0.82
2015,SANTANA,531.52,515.11,448.71,0.87
2015,SOMONDOCO,55.53,52.0,31.79,0.61
2015,TOGUI,625.48,574.16,549.07,0.96
2015,TUNUNGUA,170.88,160.67,130.36,0.81
2015,ZETAQUIRA,1145.58,987.04,977.62,0.99
2016,ALMEIDA,71.33,69.36,62.29,0.9
2016,BERBEO,479.02,410.64,393.64,0.96
2016,BRICEÑO,282.38,250.77,206.29,0.82
2016,BUENAVISTA,480.66,420.07,397.22,0.95
2016,CAMPOHERMOSO,195.06,179.03,169.55,0.95
2016,CHINAVITA,63.74,59.35,49.31,0.83
2016,CHITARAQUE,468.11,433.67,395.94,0.91
2016,COPER,277.66,265.69,236.69,0.89
2016,GARAGOA,139.56,124.43,114.35,0.92
2016,GUATEQUE,57.81,49.43,52.67,1.07
2016,GUAYATA,360.64,336.75,187.22,0.56
2016,LA VICTORIA,120.54,108.01,102.95,0.95
2016,LABRANZAGRANDE,82.52,68.25,55.93,0.82
2016,MACANAL,91.38,85.95,83.04,0.97
2016,MARIPI,305.82,282.12,254.46,0.9
2016,MIRAFLORES,931.64,829.59,819.82,0.99
