Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
CUNDINAMARCA,FRAMBUESA,2022,6.2,49.6,8.0
CUNDINAMARCA,FRESA,2009,649.61,31117.3,47.9
CUNDINAMARCA,FRIJOL,2013,8834.94,13895.89,1.5699999999999998
CUNDINAMARCA,FRIJOL,2018,2555.0,5023.51,1.97
CUNDINAMARCA,FRIJOL,2019,9976.8,23534.66,2.36
CUNDINAMARCA,FRIJOL ARBUSTIVO,2016,2.7,3.7800000000000002,1.4
CUNDINAMARCA,GIRASOL,2007,0.0,0.0,0.0
CUNDINAMARCA,GIRASOL,2009,180.0,3600.0,20.0
CUNDINAMARCA,GIRASOL,2017,290.0,3572.8,12.32
CUNDINAMARCA,GLADIOLO,2008,85.9,645.0,7.51
CUNDINAMARCA,GLADIOLO,2014,70.0,389.38,5.5600000000000005
CUNDINAMARCA,GLADIOLO,2015,70.0,389.38,5.5600000000000005
CUNDINAMARCA,GRANADILLA,2010,605.5,6325.5,10.45
CUNDINAMARCA,GRANADILLA,2011,341.5,3398.0,9.95
CUNDINAMARCA,GRANADILLA,2020,606.5,9132.5,15.06
CUNDINAMARCA,GRANADILLA,2023,434.05,5698.1,13.13
CUNDINAMARCA,GUATILA,2012,13.0,169.0,13.0
CUNDINAMARCA,GUATILA,2013,15.0,195.0,13.0
CUNDINAMARCA,GUATILA,2022,14.0,440.0,31.43
CUNDINAMARCA,GUAYABA,2021,188.0,818.06,4.35
CUNDINAMARCA,HABA,2019,141.0,330.24,2.34
CUNDINAMARCA,HABICHUELA,2006,0.0,0.0,0.0
CUNDINAMARCA,HABICHUELA,2007,1598.0,16623.0,10.4
CUNDINAMARCA,HABICHUELA,2009,2888.5,29919.05,10.36
CUNDINAMARCA,HABICHUELA,2017,2728.37,27847.88,10.21
CUNDINAMARCA,HELICONIA,2009,33.0,72.0,2.18
CUNDINAMARCA,HELICONIA,2018,25.0,150.0,6.0
CUNDINAMARCA,HORTALIZAS VARIAS,2021,3604.0,56929.2,15.8
CUNDINAMARCA,LECHUGA,2014,2264.1,42256.64,18.66
CUNDINAMARCA,LECHUGA,2021,4721.0,70581.04,14.95
CUNDINAMARCA,LIMA,2018,105.8,2051.2,19.39
CUNDINAMARCA,LIMA,2019,100.0,1000.0,10.0
CUNDINAMARCA,LIMON,2008,20.5,280.4,13.68
CUNDINAMARCA,LIMON,2015,959.0,8672.0,9.04
CUNDINAMARCA,LIMON TAHITI,2021,978.2,15108.86,15.45
CUNDINAMARCA,LIMONIUM,2018,18.5,18.5,1.0
CUNDINAMARCA,LULO,2008,87.0,989.8,11.38
CUNDINAMARCA,LULO,2010,112.0,1108.0,9.89
CUNDINAMARCA,LULO,2011,70.5,1243.0,17.63
CUNDINAMARCA,LULO,2016,171.6,1474.4,8.59
CUNDINAMARCA,LULO,2020,192.2,2087.4,10.86
CUNDINAMARCA,LULO,2023,210.08,1885.58,8.98
CUNDINAMARCA,MAIZ FORRAJERO,2014,537.0,15069.0,28.06
CUNDINAMARCA,MAIZ FORRAJERO,2015,490.0,13165.0,26.87
CUNDINAMARCA,MAIZ TECNIFICADO,2010,360.0,1144.8,3.18
CUNDINAMARCA,MAIZ TECNIFICADO,2011,574.0,1469.0,2.56
CUNDINAMARCA,MAIZ TECNIFICADO,2016,3014.42,7538.9,2.5
CUNDINAMARCA,MAIZ TECNIFICADO,2020,4056.5,28335.92,6.99
CUNDINAMARCA,MAIZ TRADICIONAL,2008,28449.2,38220.95,1.34
CUNDINAMARCA,MAIZ TRADICIONAL,2014,18256.8,28008.05,1.53
CUNDINAMARCA,MAIZ TRADICIONAL,2015,17122.38,24828.67,1.45
CUNDINAMARCA,MANDARINA,2007,1370.0,14791.0,10.8
CUNDINAMARCA,MANDARINA,2009,1032.8,11026.0,10.68
CUNDINAMARCA,MANDARINA,2013,726.0,4524.6,6.23
CUNDINAMARCA,MANDARINA,2018,1677.5,12180.36,7.26
CUNDINAMARCA,MANDARINA,2019,2501.4,20938.9,8.37
CUNDINAMARCA,MANDARINA ONECO,2020,422.9,3450.63,8.16
CUNDINAMARCA,MANDARINA ONECO,2023,600.1,4367.81,7.28
