Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
BOLIVAR,PIÑA,2017,287.5,3586.0,12.47
BOLIVAR,PITAHAYA,2009,75.0,30.0,0.4
BOLIVAR,PITAHAYA,2018,25.0,75.0,3.0
BOLIVAR,PITAHAYA,2019,15.0,75.0,5.0
BOLIVAR,POMELO,2022,6.78,80.82,11.92
BOLIVAR,SACHA INCHI,2020,8.0,16.0,2.0
BOLIVAR,SACHA INCHI,2023,10.0,7.0,0.7
BOLIVAR,SORGO,2010,860.0,932.0,1.08
BOLIVAR,SORGO,2020,414.0,614.0,1.48
BOLIVAR,SORGO,2023,10.0,10.0,1.0
BOLIVAR,TABACO NEGRO,2008,267.0,605.6,2.27
BOLIVAR,TABACO RUBIO,2015,1000.0,1500.0,1.5
BOLIVAR,TOMATE,2020,7.0,62.0,8.86
BOLIVAR,TOMATE,2023,9.0,80.0,8.89
BOLIVAR,YUCA,2009,36303.0,336806.35,9.28
BOLIVAR,AGUACATE,2013,2886.0,30248.0,10.48
BOLIVAR,AGUACATE,2018,2528.0,27444.0,10.86
BOLIVAR,AGUACATE,2019,1962.0,25149.0,12.82
BOLIVAR,AHUYAMA,2010,394.0,3158.0,8.02
BOLIVAR,AHUYAMA,2011,406.0,2836.0,6.99
BOLIVAR,AHUYAMA,2020,3498.0,38247.0,10.93
BOLIVAR,AHUYAMA,2023,2624.0,24156.5,9.21
BOLIVAR,ARROZ RIEGO,2008,3036.0,17760.0,5.85
BOLIVAR,ARROZ RIEGO,2014,2666.83,14621.51,5.48
BOLIVAR,ARROZ RIEGO,2015,2977.27,13250.35,4.45
BOLIVAR,ARROZ SECANO MECANIZADO,2010,8505.0,31081.0,3.65
BOLIVAR,ARROZ SECANO MECANIZADO,2011,8807.0,26045.5,2.96
BOLIVAR,ARROZ SECANO MECANIZADO,2020,19806.16,96612.13,4.88
BOLIVAR,ARROZ SECANO MECANIZADO,2023,21980.0,84508.15,3.84
BOLIVAR,BATATA,2022,12.0,60.0,5.0
BOLIVAR,BERENJENA,2010,35.0,350.0,10.0
BOLIVAR,BERENJENA,2020,47.0,448.0,9.53
BOLIVAR,BERENJENA,2023,144.0,1292.0,8.97
BOLIVAR,CACAO,2014,5567.0,2573.75,0.46
BOLIVAR,CACAO,2022,7180.7,3861.48,0.54
BOLIVAR,CAFE,2008,572.0,711.0,1.24
BOLIVAR,CAFE,2014,936.34,606.93,0.65
BOLIVAR,CAFE,2015,1065.07,1089.74,1.02
BOLIVAR,CAÑA PANELERA,2009,743.0,5724.6,7.7
BOLIVAR,CILANTRO,2015,5.0,10.0,2.0
BOLIVAR,CIRUELA,2014,41.0,82.0,2.0
BOLIVAR,CIRUELA,2015,35.0,70.0,2.0
BOLIVAR,COCO,2007,450.0,2519.0,5.6
BOLIVAR,COCO,2009,494.0,2781.0,5.63
