Departamento,Producto,Año,Area (ha),Produccion (ton),Rendimiento (ha/ton)
NORTE DE SANTANDER,ESPINACA,2021,5.0,17.5,3.5
NORTE DE SANTANDER,FIQUE,2014,25.0,7.5,0.3
NORTE DE SANTANDER,FIQUE,2015,20.0,6.0,0.3
NORTE DE SANTANDER,FIQUE,2021,24.0,12.0,0.5
NORTE DE SANTANDER,FLORES Y FOLLAJES,2012,3.0,15.0,5.0
NORTE DE SANTANDER,FLORES Y FOLLAJES,2013,1.0,3.0,3.0
NORTE DE SANTANDER,FLORES Y FOLLAJES,2018,4.0,12.0,3.0
NORTE DE SANTANDER,FRIJOL,2008,6504.0,10037.5,1.54
NORTE DE SANTANDER,FRIJOL,2016,5289.2,9564.22,1.81
NORTE DE SANTANDER,FRIJOL,2017,5591.55,9645.88,1.73
NORTE DE SANTANDER,GRANADILLA,2007,1.0,4.0,4.0
NORTE DE SANTANDER,GRANADILLA,2016,29.0,184.0,6.34
NORTE DE SANTANDER,GRANADILLA,2017,39.0,356.75,9.15
NORTE DE SANTANDER,GUANABANA,2009,7.0,21.2,3.03
NORTE DE SANTANDER,GUAYABA,2012,10.0,100.0,10.0
NORTE DE SANTANDER,GUAYABA,2022,36.0,332.0,9.22
NORTE DE SANTANDER,GUAYABA PERA,2016,4.0,12.0,3.0
NORTE DE SANTANDER,GULUPA,2021,20.0,300.0,15.0
NORTE DE SANTANDER,HABA,2020,30.5,77.99,2.56
NORTE DE SANTANDER,HABA,2023,27.9,41.42,1.48
NORTE DE SANTANDER,HABICHUELA,2021,463.6,3952.6,8.53
NORTE DE SANTANDER,HORTALIZAS VARIAS,2008,109.0,963.0,8.83
NORTE DE SANTANDER,HORTALIZAS VARIAS,2014,91.8,629.06,6.85
NORTE DE SANTANDER,HORTALIZAS VARIAS,2015,151.5,944.32,6.23
NORTE DE SANTANDER,LECHUGA,2012,77.0,1142.0,14.83
NORTE DE SANTANDER,LECHUGA,2013,74.0,1097.0,14.82
NORTE DE SANTANDER,LECHUGA,2018,72.0,1465.0,20.35
NORTE DE SANTANDER,LECHUGA,2022,104.0,2668.0,25.65
NORTE DE SANTANDER,LIMON,2018,295.9,4610.92,15.58
NORTE DE SANTANDER,LIMON PAJARITO,2022,106.8,1153.6,10.8
NORTE DE SANTANDER,LIMON TAHITI,2022,194.0,2438.0,12.57
NORTE DE SANTANDER,LULO,2014,457.6,3918.1,8.56
NORTE DE SANTANDER,LULO,2015,397.6,3146.2,7.91
NORTE DE SANTANDER,MAIZ TECNIFICADO,2014,1481.0,6330.1,4.27
NORTE DE SANTANDER,MAIZ TECNIFICADO,2015,1249.0,4991.9,4.0
NORTE DE SANTANDER,MANGO,2021,66.0,844.18,12.79
NORTE DE SANTANDER,MANZANA,2009,2.7,45.0,16.67
NORTE DE SANTANDER,MARACUYA,2008,109.0,1771.3,16.25
NORTE DE SANTANDER,MARACUYA,2014,117.5,1303.0,11.09
NORTE DE SANTANDER,MARACUYA,2015,130.5,1498.0,11.48
NORTE DE SANTANDER,MELON,2021,173.0,2289.0,13.23
NORTE DE SANTANDER,MORA,2007,436.0,4108.5,9.42
NORTE DE SANTANDER,MORA,2016,386.0,3075.4,7.97
NORTE DE SANTANDER,MORA,2017,495.0,4316.8,8.72
NORTE DE SANTANDER,NARANJA VALENCIA,2017,118.0,1491.0,12.64
NORTE DE SANTANDER,PALMA DE ACEITE,2018,32531.0,110280.09,3.39
NORTE DE SANTANDER,PALMA DE ACEITE,2019,37669.0,143879.33,3.82
NORTE DE SANTANDER,PAPA,2014,3616.9,80913.2,22.37
NORTE DE SANTANDER,PAPA,2015,3128.5,65803.0,21.03
NORTE DE SANTANDER,PAPA,2021,6876.0,124014.0,18.04
NORTE DE SANTANDER,PAPA CRIOLLA,2010,687.8,15188.0,22.08
NORTE DE SANTANDER,PAPA CRIOLLA,2011,557.5,12403.0,22.25
